2020-05-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-08-08	0	0	1	2	4	5	8	10	12	17	16	22	15	14	18	13	17	9	9	11	3	2	1	0
2020-08-09	0	0	2	0	1	3	1	1	1	2	0	26	1	5	3	3	2	2	2	1	2	1	0	0
2020-08-10	0	0	1	2	2	14	17	21	23	24	37	28	23	42	20	24	20	25	27	22	14	3	0	2
2020-08-11	0	0	1	0	5	11	15	18	25	28	41	27	18	27	22	21	19	23	21	24	8	3	4	3
2020-08-12	1	0	1	2	5	12	18	23	23	32	28	29	23	37	25	20	21	19	20	16	26	0	1	0
2020-08-13	2	0	1	1	5	14	22	26	28	23	29	29	26	28	21	19	15	22	22	15	6	1	0	2
2020-08-14	1	0	0	2	5	13	17	23	25	28	41	36	16	23	28	18	28	18	15	16	12	2	4	1
2020-08-15	0	0	2	1	1	2	3	0	3	3	6	9	9	3	3	6	4	6	3	3	1	1	1	0
2020-08-16	1	0	0	0	0	1	1	0	1	4	1	11	6	8	1	0	2	3	7	1	1	0	0	1
2020-08-17	0	0	1	4	6	13	29	30	18	27	34	30	33	33	23	25	23	20	17	18	10	5	1	4
2020-08-18	0	0	2	1	4	14	20	22	26	33	41	35	28	33	30	30	23	24	26	21	8	1	0	7
2020-08-19	0	0	2	1	11	13	23	15	25	29	33	32	21	26	24	23	22	19	21	23	12	2	0	1
2020-08-20	1	0	1	0	3	10	14	22	21	39	29	30	33	30	27	23	18	19	21	16	10	1	0	1
2020-08-21	2	0	2	0	5	11	11	26	35	37	34	32	23	29	20	22	30	13	17	19	11	2	0	0
2020-08-22	1	0	1	2	4	4	10	7	13	10	20	17	7	10	12	8	14	11	10	14	4	1	1	0
2020-08-23	0	0	1	1	1	1	0	0	0	0	2	5	6	4	2	1	2	2	1	0	2	0	0	0
2020-08-24	0	0	2	2	8	15	26	32	31	31	35	39	32	43	39	42	22	20	19	22	16	2	1	4
2020-08-25	0	0	2	1	3	20	36	37	20	38	39	35	38	36	31	23	27	25	20	16	8	3	0	3
2020-08-26	1	0	1	2	4	18	28	33	40	58	55	54	46	53	43	36	34	31	25	19	10	1	0	3
2020-08-27	0	0	1	1	4	17	33	33	47	47	54	68	44	47	48	47	33	31	27	16	10	4	1	0
2020-08-28	2	0	2	0	5	20	32	31	46	54	52	68	37	50	56	36	34	21	25	21	10	1	3	2
2020-08-29	1	1	4	0	3	5	6	10	13	13	21	14	11	14	9	7	14	10	13	10	2	0	1	0
2020-08-30	1	1	0	1	2	1	1	0	0	0	2	3	3	4	2	1	2	6	1	4	0	0	0	0
2020-08-31	0	0	1	1	6	15	27	37	36	38	51	47	32	43	50	42	40	22	20	16	7	1	3	0
2020-09-01	1	0	2	2	3	19	32	45	34	48	45	50	34	46	51	36	32	18	28	17	10	3	0	1
2020-09-02	1	1	1	0	7	15	30	39	46	59	57	45	31	53	35	34	31	26	19	20	8	5	1	1
2020-09-03	1	0	1	0	5	20	29	55	42	38	44	50	27	48	43	38	46	24	22	20	10	2	0	0
2020-09-04	1	0	2	1	2	19	32	40	40	45	57	38	41	40	49	39	29	28	15	19	10	3	2	0
2020-09-05	1	0	2	0	5	6	7	11	13	12	17	17	14	14	9	12	12	8	12	11	3	0	0	0
2020-09-06	0	2	0	1	0	3	1	1	0	1	2	14	14	8	6	3	4	4	4	1	0	0	1	0
2020-09-07	0	0	1	3	8	26	45	53	54	50	54	49	38	52	59	42	40	29	26	23	7	0	1	2
2020-09-08	1	1	2	1	5	17	37	51	67	62	59	57	45	58	46	59	36	26	27	23	12	1	1	0
2020-09-09	0	2	1	1	5	15	37	50	48	56	69	48	50	48	52	43	46	28	25	19	10	2	2	4
2020-09-10	2	1	1	2	6	17	28	54	52	52	76	63	53	61	39	52	40	30	26	20	11	0	3	0
2020-09-11	1	1	4	0	5	19	36	45	60	59	51	47	47	55	34	41	30	22	22	22	10	2	5	1
2020-09-12	2	2	0	0	2	9	12	5	9	10	14	19	10	10	7	9	11	8	11	12	3	0	2	0
2020-09-13	0	0	0	1	1	1	1	0	0	1	1	8	4	4	3	1	4	3	1	3	0	0	1	0
2020-09-14	0	2	0	2	4	17	37	45	46	41	40	51	32	56	41	34	28	29	18	15	10	3	1	1
2020-09-15	0	0	1	2	3	16	47	46	44	39	52	48	49	43	49	35	19	28	21	16	9	3	0	0
2020-09-16	0	0	2	1	7	23	37	61	50	56	58	40	41	45	53	46	32	23	21	17	7	3	0	1
2020-09-17	0	1	1	0	2	17	39	50	47	39	52	61	54	53	46	43	32	27	27	23	6	1	0	0
2020-09-18	1	0	2	1	5	23	31	54	50	51	61	46	45	58	36	38	35	23	19	20	11	3	2	1
2020-09-19	0	0	1	1	2	4	8	10	8	8	19	21	9	17	9	7	13	6	10	12	2	0	0	0
2020-09-20	0	0	1	0	0	2	3	0	1	1	2	5	4	7	8	3	2	2	4	4	2	0	0	0
2020-09-21	1	0	0	3	9	20	36	50	38	31	37	55	35	23	42	37	38	30	21	16	9	7	1	2
2020-09-22	1	0	2	2	5	19	48	49	35	41	49	34	42	44	31	42	29	23	24	20	11	7	0	2
2020-09-23	2	1	1	0	9	19	38	47	40	53	54	52	53	45	34	37	29	27	16	14	9	1	2	4
2020-09-24	0	0	1	6	5	22	43	51	43	35	56	50	38	45	42	40	31	27	24	20	6	1	3	1
2020-09-25	3	1	0	5	12	21	43	31	41	50	43	39	44	56	36	42	33	19	16	19	9	2	2	2
2020-09-26	0	0	2	2	3	9	6	10	4	11	11	11	8	10	9	7	9	8	8	8	2	3	0	0
2020-09-27	0	1	0	1	1	0	1	0	0	1	4	3	2	2	2	7	4	7	2	3	2	1	1	0
2020-09-28	0	0	0	0	5	19	31	41	40	34	44	44	31	42	29	31	24	27	20	14	3	4	0	1
2020-09-29	1	0	2	2	2	14	25	33	28	48	42	44	41	48	38	38	33	29	23	18	9	3	1	0
2020-09-30	1	2	0	1	8	17	26	38	28	35	40	33	35	39	38	36	32	43	19	15	7	5	0	0
